Transmittance,shgc,window_u,roof_u,extWall_u,total_idealCooling,total_idealHeating
70,0.432469931,1.776447255,0.185815547,0.169488889,709.2494119,23563.76234
20,0.635017182,1.621284656,0.369682819,0.305030052,819.318145,25366.63926
30,0.650978751,1.81454056,0.209791103,0.287669266,848.8467639,24766.60881
20,0.677122621,2.135988352,0.183697209,0.465356026,886.8565577,27750.73259
40,0.691287119,1.113020755,0.358936762,0.421806105,1021.077519,25597.07634
80,0.566944902,0.767132884,0.103400955,0.11047803,890.369127,19563.19779
30,0.670200876,1.828144694,0.234134923,0.446595972,931.0494,27054.58349
60,0.399856787,1.101288821,0.291211016,0.462438063,787.8801879,27239.45216
50,0.423417301,1.00934696,0.14032964,0.301445738,706.3167363,24238.06277
50,0.531432725,2.127362734,0.396919733,0.493457149,901.9075962,29113.36467
40,0.65220499,2.366534488,0.322810603,0.325339758,907.0836089,26443.7041
60,0.353673674,1.005060589,0.345697777,0.121889679,602.7988182,22396.34542
70,0.755604754,1.107412878,0.309034774,0.404790319,1208.415508,24636.22632
60,0.717378004,1.017048683,0.220398112,0.309947099,1075.355212,23064.6854
70,0.500124185,2.35289785,0.227804857,0.362590377,861.596838,27186.49866
20,0.50106471,1.755661817,0.271071688,0.320276577,694.754475,26181.73391
80,0.587041344,1.414666953,0.379460869,0.273320473,992.8966244,24197.96323
70,0.371094681,1.854149662,0.210682743,0.353546364,720.246586,26926.70578
60,0.356966356,0.854274435,0.394903872,0.256658193,673.0888573,24340.5947
20,0.626825843,1.414490614,0.164063042,0.121851032,720.50566,21541.19628
30,0.632682226,2.20068093,0.17837739,0.381215706,856.8860419,26751.99039
30,0.744882318,1.472275047,0.363199627,0.157864824,917.7029129,22191.67422
60,0.603885558,1.548219164,0.09695115,0.184257416,866.4956425,22241.63745
60,0.367947663,2.345419312,0.231302479,0.259743266,649.6186841,26510.31435
30,0.368396409,0.987923379,0.31807487,0.311936061,620.5688757,25399.23072
30,0.424260334,0.901213615,0.396401866,0.276311145,668.9605067,24595.98164
80,0.705694206,1.108426072,0.315913025,0.383765478,1184.471318,24504.7376
20,0.640041655,0.938782046,0.178914323,0.272666788,807.8934111,23003.08049
60,0.524224923,1.897981006,0.177623863,0.128581309,758.1318881,22642.20741
80,0.43865011,2.130884007,0.273622574,0.27070525,785.9491328,25909.08758
80,0.395043714,1.157874253,0.173105819,0.262150561,734.4378094,24002.74707
30,0.701493251,2.080642264,0.117029269,0.401054301,924.2030847,26324.48748
80,0.546286843,1.341133069,0.342441154,0.445754174,1009.113561,26657.6511
20,0.657181597,2.172927759,0.127738372,0.450179826,856.3141146,27513.91042
20,0.744302401,1.574524085,0.376700804,0.190157201,878.8688151,23066.94629
80,0.785715254,1.870345431,0.098059688,0.173389125,1150.926937,21632.66345
40,0.357916144,1.64647808,0.162875173,0.292869565,605.9989467,25842.60507
50,0.408948077,1.569328211,0.096797236,0.399272063,716.489405,26645.4672
40,0.694929611,1.188100616,0.20516907,0.372202319,985.728257,24556.84526
70,0.447322921,0.892600019,0.368832365,0.20325692,779.0326105,22887.35178
20,0.531432725,2.127362734,0.396919733,0.493457149,797.1131299,29419.33675
30,0.448442671,2.022816481,0.10958279,0.314501231,658.2101108,26212.05287
30,0.469908758,2.120089674,0.228524568,0.471942873,752.7212398,28838.76974
50,0.747730601,1.619696793,0.354106924,0.156999213,999.0638462,22170.00556
20,0.628966015,1.545613255,0.268310116,0.125055851,732.8407665,22158.39278
60,0.447885648,2.197133862,0.334813975,0.490910686,840.2671636,29375.3151
40,0.670200876,1.828144694,0.234134923,0.446595972,974.1191644,26941.53023
50,0.366335589,1.421078391,0.202536446,0.440993558,703.0060282,27561.575
20,0.72115751,1.261623126,0.367191256,0.326117391,916.3573954,24637.86165
30,0.385736517,1.465076485,0.327695732,0.166645643,570.4253639,24029.16193
70,0.683230898,2.002466913,0.202146012,0.205095161,1008.110648,23240.55957
40,0.480817338,1.417358459,0.19731122,0.171666766,680.5292352,22969.39808
70,0.37708997,1.915413985,0.203861872,0.188927785,655.7050071,24507.03827
60,0.475883444,1.748192738,0.333192942,0.290264522,795.7263466,25646.04642
60,0.786919474,1.776261485,0.17630388,0.218669607,1088.039874,22602.24948
50,0.43754427,1.961191125,0.289738763,0.115643018,642.7505259,23468.53193
30,0.652542125,2.267734066,0.141961317,0.331509069,850.3986354,25934.44661
80,0.69156442,1.879488577,0.298230461,0.323303033,1117.632456,25013.29114
80,0.56702706,0.798201025,0.38611222,0.223122457,968.6688624,22347.07961
50,0.782955244,1.745350358,0.146697495,0.241321916,1042.969952,22919.19651
20,0.504312399,1.751274527,0.252696741,0.100865911,604.9528416,22699.40191
70,0.401442939,1.373683806,0.215225028,0.484478597,810.6591444,27749.11786
40,0.543397983,0.821345375,0.240879634,0.374668406,846.4196107,24699.48501
80,0.711558727,1.801710939,0.232160106,0.441492075,1181.115619,26277.03422
20,0.798454663,1.910157304,0.262330327,0.257238282,933.1716718,24114.00566
50,0.535458708,1.014070778,0.227993668,0.355273851,856.6838366,24706.94968
80,0.371756633,1.220962096,0.170127548,0.334677593,733.961487,25346.90282
50,0.541088112,1.899070755,0.196399546,0.362977297,841.4129511,26295.34666
80,0.592113588,1.738822249,0.335593655,0.39223208,1032.262197,26361.81557
50,0.532549707,1.096816885,0.198337684,0.324402654,835.4327421,24338.35944
20,0.635780382,1.459837146,0.38345106,0.352619485,843.7025286,25809.08486
60,0.383924694,1.573738524,0.158410999,0.228390281,652.5810241,24406.08175
50,0.359925835,2.101608206,0.18437887,0.287310154,626.5547428,26507.61481
30,0.615797719,1.135575902,0.323144271,0.126810626,781.0516063,21516.66508
30,0.548948436,2.124978631,0.107268499,0.109769663,661.1784618,22663.67894
50,0.394657616,1.087328234,0.289111077,0.468955068,759.0145866,27405.5872
20,0.49964265,1.828171188,0.168164247,0.3880751,707.7222729,26967.03539
30,0.475883444,1.748192738,0.333192942,0.290264522,702.143102,25932.71166
40,0.374518968,0.972891512,0.142748438,0.166132776,573.3450913,22461.53469
50,0.399855485,1.38980693,0.230656658,0.114456172,603.8485997,22478.30688
60,0.798100819,1.046075349,0.363102444,0.356049408,1200.022393,23880.3261
50,0.512827825,1.919563637,0.318642136,0.412566954,846.5700952,27545.92402
50,0.519165191,1.421258706,0.122896092,0.388932879,830.3478535,25710.00024
60,0.606983055,1.285165966,0.188769581,0.434379795,988.4561897,25779.36864
40,0.603062757,0.914969214,0.262922158,0.289374768,874.3227477,23409.71228
70,0.67789388,1.409535919,0.293368191,0.16412047,1011.378703,21862.32428
20,0.421537092,1.402515836,0.153780483,0.262782465,594.7714931,24755.53187
70,0.703289098,2.100116073,0.108761759,0.215845963,1022.09049,23168.72843
70,0.566501455,1.6861488,0.233578691,0.379502953,954.8986539,25985.66536
40,0.764028901,1.05516057,0.254044274,0.137913534,976.7887364,20549.18575
20,0.376375388,2.140702704,0.388268234,0.4929328,671.9815109,30196.13736
80,0.785957936,2.310644313,0.173288724,0.118332937,1125.586768,21708.86898
40,0.68025385,2.364539763,0.332410885,0.167364104,870.8478201,23933.74075
40,0.451077723,1.489418536,0.304854701,0.209310074,678.5174346,24190.97383
80,0.730722697,1.257151676,0.18481152,0.136755715,1099.225901,20478.74537
60,0.625684143,1.244492046,0.139498462,0.361069039,975.8327687,24412.95989
30,0.356626359,0.840164555,0.321723582,0.211485832,571.2998209,23657.61326
30,0.575825708,1.669920409,0.367756807,0.147308819,741.2753459,23174.56425
50,0.59127738,1.965201022,0.291713187,0.491804301,952.6274648,28227.31883
70,0.757475116,0.770241859,0.098454917,0.304487726,1160.484376,21842.46287
80,0.441729253,1.745207064,0.212831187,0.163724764,744.4358421,23384.55191
60,0.378173421,1.240007758,0.358571884,0.492882567,780.8449352,28237.77823
60,0.66036172,2.133953484,0.202075823,0.229726683,946.6093803,24028.24566
50,0.41560303,2.102101813,0.204941827,0.239931812,663.2422942,25532.03881
60,0.632094412,1.18291927,0.136167211,0.36752265,986.8480427,24349.76521
50,0.488389146,2.020402935,0.275341429,0.173495269,716.5796698,24169.83693
70,0.786919474,1.776261485,0.17630388,0.218669607,1137.228181,22520.63165
60,0.432307716,1.743123364,0.235853149,0.482979329,816.2556505,28314.46786
50,0.396850221,2.207881132,0.28183528,0.382263079,711.7814829,28123.94241
80,0.595460881,2.005334865,0.348844159,0.300948169,995.4928407,25511.05812
30,0.57865282,1.096678193,0.350361729,0.189603445,773.4445701,22715.11666
30,0.561924402,1.532136826,0.325516495,0.369857227,815.7306302,26249.05382
80,0.510862136,1.070270889,0.219808039,0.313476326,907.8044189,24068.38645
50,0.380673026,2.384561341,0.202699993,0.234252013,623.2082497,26105.04059
60,0.636241131,1.535252243,0.355450311,0.288380487,975.7271551,24482.44873
70,0.526913923,1.483908814,0.260568329,0.277029062,875.8939582,24411.29759
80,0.372773645,1.401919899,0.122468085,0.498003836,791.1987541,27815.28073
30,0.362609926,0.975413792,0.20239479,0.442052461,654.6136795,26910.43268
80,0.744882318,1.472275047,0.363199627,0.157864824,1138.319189,21706.63635
30,0.792492178,1.315785152,0.390269633,0.436500465,1078.147261,25947.74753
20,0.542752886,1.419066214,0.283259741,0.191368401,685.8279496,23453.6431
60,0.69921328,1.147150106,0.168624993,0.441880486,1095.339312,25133.90437
20,0.765110278,1.914564321,0.113812619,0.132846867,836.0300724,21822.12865
60,0.368396409,0.987923379,0.31807487,0.311936061,697.5879599,25150.09956
30,0.369361698,1.307708564,0.370137925,0.347256187,636.6035875,26677.63613
30,0.513630277,1.057503947,0.310308618,0.188220547,706.0343996,22820.59616
30,0.784786897,1.211578969,0.117311653,0.460583129,1050.915226,25293.96115
50,0.783409688,1.613636062,0.139551697,0.293128989,1067.222092,23455.31142
60,0.369608121,0.771532247,0.223099099,0.402670727,730.1651197,25728.85825
70,0.375400252,1.627562197,0.27672944,0.212935311,675.2878993,24614.85222
40,0.694333205,0.793287316,0.33323363,0.209071089,950.7738749,21716.97278
70,0.606734874,1.168268865,0.119851984,0.33282285,982.0503614,23803.60357
60,0.37033611,1.385868508,0.246534948,0.425491784,730.6032409,27314.6165
70,0.538499401,1.426776283,0.345023949,0.120966397,834.9579065,22034.95601
50,0.621957012,1.513267653,0.098613696,0.377369596,927.233794,25115.18849
60,0.461207939,2.310923656,0.361515599,0.413375686,825.0412662,28505.42649
40,0.440058811,1.472109491,0.155246586,0.107286128,606.4176563,22115.63801
20,0.41446791,1.047124581,0.111530906,0.304040551,606.0993059,24590.84984
60,0.639176223,2.166485397,0.114250611,0.194665364,897.7559498,23349.09214
20,0.575634586,1.77702679,0.357579354,0.364570279,785.3742908,26742.48074
80,0.3703279,1.977845112,0.153759941,0.410759233,752.3832554,27718.87676
40,0.425934496,1.81576773,0.386322183,0.305233283,698.8929262,26593.09363
70,0.769902557,0.859094114,0.365956504,0.324490594,1210.719354,23098.95196
50,0.694620582,2.352187043,0.287766791,0.444291104,1031.568041,27693.61187
50,0.569832613,1.722609685,0.363711175,0.362765508,893.2871233,26344.87386
30,0.493058413,0.838710986,0.260000326,0.284148371,724.6588942,23815.82497
30,0.372435222,1.933263171,0.133447687,0.449526241,650.8724915,28456.15946
30,0.751820604,1.553179544,0.329890709,0.129063075,907.3032134,21740.45867
30,0.683108812,1.280657748,0.174552088,0.293937055,892.3429508,23649.88901
30,0.583972983,1.532364203,0.112879509,0.172884939,732.798233,22499.37942
50,0.375646636,2.288301074,0.171534976,0.353421335,666.0658176,27633.76914
80,0.764956192,1.297493808,0.148113382,0.233628461,1174.340884,21833.89124
40,0.359686514,2.387098939,0.105367307,0.319715399,605.7489512,27274.75365
40,0.798134811,1.22725691,0.33631844,0.48043688,1146.889078,26095.11934
60,0.679111748,0.902443003,0.172962883,0.19432122,984.4772438,21073.59851
70,0.425934496,1.81576773,0.386322183,0.305233283,781.2935017,26349.83992
60,0.599863246,1.787306507,0.277160959,0.304813415,927.5002163,25114.02155
70,0.756988884,2.221172372,0.382918588,0.135425965,1080.822054,22696.46889
30,0.418797561,1.485961747,0.325767655,0.252182739,636.5329838,25189.57411
50,0.395084008,2.042475361,0.284865021,0.183274983,628.4571546,24924.18445
20,0.672282454,1.501448327,0.197984667,0.49383064,907.7807165,27136.12554
60,0.386739762,1.018097465,0.280685082,0.480333083,781.0383155,27368.77568
80,0.37434313,1.041045096,0.296506597,0.452013391,802.9775429,27025.8108
80,0.605061728,1.543203143,0.130400362,0.148352042,931.6414413,21608.30956
50,0.562049009,2.321217007,0.284861179,0.237286351,813.7155296,25287.60561
20,0.388065267,1.232628195,0.326767651,0.110489533,523.7986568,22762.47629
80,0.690421682,2.342777965,0.390280224,0.135776772,1040.020901,23150.71588
70,0.401855091,2.078573279,0.387552189,0.171678639,694.1456533,24911.61479
50,0.756988884,2.221172372,0.382918588,0.135425965,986.4441999,22875.60973
20,0.742331081,1.25374691,0.121411256,0.379245568,927.5101026,24548.64472
30,0.757357955,1.041871809,0.338866994,0.385693192,1027.898919,24721.2232
50,0.469412763,2.375928185,0.149150082,0.402942501,773.7818358,27864.77391
60,0.607504134,2.198777751,0.157135244,0.31730457,918.5000068,25567.929
20,0.728335133,2.295845333,0.262395477,0.309044411,879.0700521,25813.81224
60,0.505498423,1.670230898,0.225340397,0.42254509,869.9557619,26932.64813
30,0.790628927,1.38209152,0.11244757,0.376569865,1020.02976,24380.91976
40,0.642521573,1.019223815,0.335887161,0.400416161,963.3700346,25270.1964
70,0.408948077,1.569328211,0.096797236,0.399272063,770.1310138,26497.23786
40,0.771026772,1.735039197,0.176154767,0.199027097,974.5284304,22501.11722
70,0.792573094,2.164429319,0.326259822,0.403467186,1221.668394,26331.3511
50,0.515456628,1.894210746,0.215190479,0.381912999,825.6589669,26749.60551
20,0.563981622,1.175558162,0.196772015,0.105793132,665.4783398,21224.74554
50,0.555706825,1.882895762,0.282375722,0.289132496,836.4275482,25376.55755
80,0.642783801,1.262976551,0.348020764,0.15396695,1014.874271,21680.8202
50,0.50794169,1.222331544,0.374682994,0.225191565,785.6072298,23736.93659
20,0.539777649,1.847619815,0.163809506,0.355505735,727.4912828,26322.64165
30,0.68569384,1.629449883,0.372344003,0.354930527,931.4993314,25762.20579
80,0.476281049,0.849717262,0.286951625,0.180316217,824.861954,21960.06217
20,0.654700345,2.218460707,0.185172269,0.410506629,844.9985032,27233.01137
70,0.569663578,1.848979054,0.313889628,0.294510069,930.3384104,25252.14054
50,0.691287119,1.113020755,0.358936762,0.421806105,1060.110703,25492.73763
50,0.594147492,1.760268317,0.380690377,0.115053299,817.0793784,22531.96818
40,0.683949244,1.324895045,0.270201492,0.360262846,972.8968146,24887.55409
30,0.541030432,1.807408043,0.132102035,0.337069592,755.7221056,25766.58858
50,0.583972983,1.532364203,0.112879509,0.172884939,805.1080801,22280.93664
80,0.528441161,1.946713363,0.319483165,0.246751301,891.0113861,24866.43273
30,0.679921291,1.772939792,0.141834828,0.225472715,845.0610569,23395.07025
80,0.71759996,1.566013731,0.120265526,0.254765586,1111.117563,22762.86228
20,0.640119275,0.841644644,0.190381549,0.300025194,822.8682201,23257.41485
80,0.495373577,1.190266451,0.269882806,0.125658585,813.2830784,21596.98826
80,0.496622552,1.536384226,0.168482423,0.168484921,811.9492723,22625.08651
60,0.648833802,0.992641127,0.223379915,0.425738368,1044.368541,25015.25638
50,0.598969642,1.110951745,0.394775655,0.257044362,900.3209569,23609.67658
20,0.710552763,1.885558574,0.32328465,0.296101434,873.5892393,25215.70837
60,0.488389146,2.020402935,0.275341429,0.173495269,748.6961947,24078.68101
80,0.601275008,1.273260478,0.191567024,0.125183496,932.926967,20946.32273
30,0.55900744,1.730362293,0.201027981,0.475068842,835.6542391,27698.5651
80,0.610817843,1.409333054,0.103108776,0.110925838,923.7800836,20621.30726
60,0.377264895,1.616367926,0.294674961,0.204728983,650.8080931,24576.12223
50,0.438799601,2.11360881,0.164981618,0.346900729,726.1693695,26872.69582
40,0.738856826,1.968534946,0.276362311,0.199135751,946.3416824,23355.99538
60,0.440129319,2.28492945,0.337725177,0.334761114,768.7550541,27404.42151
40,0.547403469,1.887212492,0.314258127,0.410847327,847.6737023,27374.92224
50,0.798241858,1.261565738,0.216934395,0.484879833,1177.098095,25754.54647
80,0.448769426,1.47174866,0.102620825,0.419072005,850.5011147,26320.70854
70,0.495471866,1.908985729,0.104224797,0.372074434,852.4172545,26229.82109
50,0.524785303,1.061624347,0.297474024,0.470839711,897.4867871,26690.31249
70,0.493202279,2.316579025,0.389962223,0.335952737,861.8397534,27259.42902
70,0.492789886,1.646380563,0.25971467,0.198592438,800.808164,23680.968
20,0.541503402,1.098773252,0.319167445,0.496207279,815.3293119,27388.44114
60,0.789439329,1.507125987,0.286699586,0.245857163,1122.858099,22890.91162
30,0.558415817,1.406333943,0.151330584,0.463680404,830.9704257,26820.14282
40,0.462951527,1.694407285,0.198885706,0.174584112,659.5112824,23624.41905
30,0.474800242,1.054824628,0.132652242,0.44150789,749.4271076,26213.47986
30,0.610434332,1.724541802,0.301557607,0.219795433,795.353196,24052.05048
30,0.390614009,1.120378083,0.122516295,0.421233164,660.3321681,26494.75491
80,0.615929529,0.873228045,0.238488443,0.159477006,984.7679489,20801.1887
40,0.615356308,0.856831238,0.273313281,0.145798931,832.2558589,21007.47575
40,0.597073923,1.251510663,0.299833214,0.345317519,884.1375034,25028.74312
50,0.615297273,2.213946459,0.202927559,0.439788494,941.9465446,27535.10605
70,0.50328212,1.436077921,0.13283272,0.378674058,875.947667,25543.25461
