Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling,total_solarRad,
2391,1.92,0.1,0.6,0.1,0.6,23420.14447,1193.30233,602.0938391,
2392,3,0.75,0.225,0.18,0.2,21104.05241,2255.284278,7803.904,
2393,1.92,0.49,0.475,0.5,0.8,23730.34422,2371.402458,6189.021128,
2394,0.3,0.36,0.6,0.18,0.2,19109.09531,1758.614606,2842.027765,
2395,2.46,0.49,0.1,0.34,0.8,21170.67205,2180.417632,6185.454872,
2396,3,0.1,0.1,0.26,0.4,24091.41093,1040.083146,532.716705,
2397,0.3,0.36,0.6,0.5,0.4,21704.48874,1978.855466,3230.784927,
2398,1.92,0.1,0.6,0.26,0.2,24969.34894,1198.912317,463.0824668,
2399,1.92,0.62,0.35,0.1,0.4,19365.4729,2295.694732,6997.460871,
2400,0.3,0.75,0.1,0.18,0.4,14310.26741,2730.181409,8776.629944,
2401,1.92,0.36,0.475,0.18,0.4,22004.37717,1724.421657,3394.104642,
2402,1.38,0.1,0.1,0.34,0.6,21488.84675,1103.2335,564.6880409,
2403,1.92,0.49,0.225,0.34,0.2,21560.8662,1827.163054,4453.853084,
2404,1.92,0.1,0.6,0.26,0.2,24969.34894,1198.912317,463.0824668,
2405,0.84,0.23,0.1,0.42,0.8,19892.84144,1562.980517,2092.72159,
2406,0.84,0.49,0.6,0.5,0.4,22461.24384,2243.375937,5260.216808,
2407,2.46,0.36,0.475,0.1,0.6,22121.67625,1793.076932,3791.760555,
2408,0.3,0.23,0.6,0.42,0.4,21678.04658,1625.854376,1673.349188,
2409,1.92,0.62,0.35,0.34,0.4,21540.42806,2330.892647,6997.460871,
2410,0.84,0.1,0.225,0.34,0.6,20992.84336,1167.382912,564.4545755,
2411,3,0.62,0.6,0.34,0.2,25120.65297,2152.59039,6216.10839,
2412,1.92,0.1,0.1,0.34,0.2,22778.76533,1045.181854,463.0824668,
2413,2.46,0.1,0.225,0.26,0.6,23833.10095,1109.91332,602.2264778,
2414,1.92,0.1,0.35,0.34,0.8,24146.50805,1215.97235,671.5995253,
2415,1.38,0.1,0.225,0.5,0.2,23707.32691,1151.290784,430.9297248,
2416,0.84,0.62,0.225,0.18,0.6,16761.55058,2577.413945,7782.042563,
2417,0.84,0.36,0.1,0.26,0.2,18247.99861,1538.020003,2841.595155,
2418,0.84,0.49,0.475,0.5,0.4,21791.13839,2204.456159,5260.216808,
2419,0.3,0.49,0.1,0.34,0.2,16996.06809,1938.147693,4664.087531,
2420,0.84,0.49,0.1,0.18,0.4,16686.44374,2015.427818,5260.216808,
2421,1.38,0.1,0.35,0.1,0.2,20993.2719,1051.856537,430.9297248,
2422,1.38,0.49,0.1,0.1,0.8,16774.52393,2245.81762,6450.88629,
2423,0.84,0.75,0.35,0.26,0.2,18298.86223,2519.44223,7807.806912,
2424,1.92,0.1,0.1,0.1,0.8,20452.33494,1026.518573,671.5995253,
2425,2.46,0.1,0.35,0.34,0.4,25298.1653,1163.726335,532.6765788,
2426,2.46,0.62,0.225,0.34,0.6,21555.46622,2418.417562,7773.491255,
2427,1.92,0.1,0.225,0.42,0.2,24220.82102,1121.810764,463.0824668,
2428,2.46,0.62,0.225,0.42,0.6,22222.90347,2428.957798,7773.491255,
2429,1.38,0.1,0.1,0.18,0.8,20011.83972,1069.07106,631.567199,
2430,1.92,0.75,0.35,0.34,0.6,20773.63718,2799.664333,9737.01499,
2431,2.46,0.1,0.1,0.5,0.4,25070.59393,1123.924164,532.6765788,
2432,3,0.75,0.35,0.26,0.6,22023.79157,2706.349272,9730.634564,
2433,0.3,0.36,0.35,0.42,0.2,19838.0241,1735.106695,2842.027765,
2434,1.92,0.62,0.475,0.1,0.4,20093.18888,2335.079827,6997.460871,
2435,3,0.75,0.475,0.18,0.2,22580.72255,2338.500482,7803.904,
2436,1.38,0.36,0.6,0.18,0.4,21573.65715,1788.764861,3228.942246,
2437,1.38,0.1,0.6,0.1,0.2,22369.31027,1141.474623,430.9297248,
2438,1.92,0.49,0.1,0.5,0.4,21847.10686,1976.673859,5032.242432,
2439,2.46,0.49,0.475,0.42,0.4,24478.37361,2059.407411,5030.459304,
2440,0.3,0.62,0.225,0.5,0.2,18685.95798,2312.297966,6220.89462,
2441,1.38,0.62,0.35,0.1,0.4,18241.48224,2359.766939,6999.354063,
2442,2.46,0.23,0.1,0.5,0.6,24072.23432,1455.923012,2008.69805,
2443,1.92,0.1,0.35,0.34,0.6,24183.33781,1191.571578,602.0938391,
2444,2.46,0.23,0.475,0.26,0.6,24322.9007,1520.247416,2008.69805,
2445,1.38,0.49,0.1,0.34,0.2,19623.48704,1814.940713,4662.708516,
2446,3,0.62,0.6,0.42,0.2,25770.12527,2177.357149,6216.10839,
2447,2.46,0.1,0.225,0.42,0.6,25161.81911,1166.205627,602.2264778,
2448,3,0.62,0.6,0.18,0.4,23480.7641,2298.370216,6993.072253,
2449,3,0.23,0.475,0.26,0.2,25555.22286,1370.027519,1572.503701,
2450,3,0.1,0.225,0.42,0.8,26112.41876,1178.615885,671.8566294,
2451,0.3,0.36,0.35,0.5,0.6,20154.41081,2021.006033,3619.542089,
2452,1.92,0.1,0.1,0.34,0.8,22619.73507,1117.40858,671.5995253,
2453,0.3,0.23,0.475,0.34,0.4,20329.19774,1559.065728,1673.349188,
2454,0.3,0.62,0.35,0.1,0.2,15880.03791,2312.168766,6220.89462,
2455,1.92,0.49,0.475,0.42,0.4,23463.35499,2094.932408,5032.242432,
2456,1.92,0.36,0.1,0.34,0.2,21338.92563,1509.541645,2994.569285,
2457,3,0.1,0.1,0.26,0.6,24034.09626,1057.930503,602.2866672,
2458,0.3,0.1,0.35,0.1,0.2,18229.85373,1072.041159,430.7632897,
2459,0.3,0.1,0.6,0.34,0.8,21629.04792,1367.039659,630.9014586,
2460,3,0.36,0.6,0.1,0.6,23755.22549,1810.51111,3789.623947,
2461,2.46,0.23,0.225,0.1,0.4,21552.07517,1297.510817,1790.789256,
2462,3,0.62,0.225,0.1,0.6,20334.3374,2345.565082,7770.036115,
2463,0.3,0.23,0.1,0.26,0.8,17055.9256,1568.95524,2093.37697,
2464,1.38,0.75,0.35,0.18,0.4,18509.13717,2658.175484,8773.377263,
2465,0.84,0.75,0.475,0.26,0.6,18506.34886,2941.449169,9742.343302,
2466,1.38,0.49,0.1,0.1,0.4,17164.91461,1935.123343,5258.767774,
2467,0.3,0.23,0.475,0.42,0.4,21008.04956,1583.311975,1673.349188,
2468,0.84,0.1,0.475,0.18,0.6,21028.79097,1203.670335,564.4545755,
2469,0.84,0.49,0.1,0.1,0.2,16127.21068,1816.34593,4663.433033,
2470,0.3,0.1,0.475,0.1,0.8,18756.53307,1233.172197,630.9014586,
2471,2.46,0.49,0.6,0.26,0.2,24028.88289,1904.596531,4452.96152,
2472,1.38,0.75,0.475,0.42,0.8,20846.25287,3041.529985,10706.21581,
2473,0.3,0.1,0.475,0.18,0.8,19522.6399,1262.518622,630.9014586,
2474,3,0.75,0.35,0.18,0.4,21574.10359,2507.665501,8767.269282,
2475,0.3,0.36,0.225,0.26,0.8,17165.22171,2048.55548,4008.299251,
2476,1.92,0.49,0.475,0.1,0.4,20639.90852,2025.379756,5032.242432,
2477,1.38,0.62,0.6,0.1,0.6,19431.83258,2610.053974,7779.458831,
2478,0.84,0.23,0.1,0.18,0.4,17987.37289,1321.317696,1673.021498,
2479,1.38,0.62,0.1,0.18,0.8,16948.45954,2623.584537,8559.563598,
2480,0.84,0.62,0.225,0.42,0.6,18893.36173,2592.8688,7782.042563,
2481,0.84,0.23,0.475,0.1,0.8,19301.4778,1609.356237,2092.72159,
2482,1.92,0.23,0.1,0.5,0.4,23168.8046,1395.001034,1791.407795,
2483,0.3,0.23,0.6,0.1,0.8,18563.44759,1707.541395,2093.37697,
2484,1.38,0.36,0.35,0.26,0.8,20593.08879,1958.650419,4004.61389,
2485,1.38,0.36,0.225,0.1,0.2,18832.55007,1499.208785,2841.106425,
2486,3,0.49,0.225,0.18,0.8,21526.51752,2155.923997,6181.481717,
2487,1.38,0.36,0.475,0.26,0.4,21621.14904,1769.346866,3228.942246,
2488,0.84,0.62,0.35,0.18,0.2,18022.15497,2239.206915,6220.110539,
2489,2.46,0.1,0.225,0.34,0.6,24510.99618,1138.356491,602.2264778,
2490,3,0.62,0.1,0.34,0.6,21683.91451,2338.68858,7770.036115,
2491,1.38,0.75,0.225,0.18,0.8,17247.99561,2977.564166,10706.21581,
2492,1.38,0.75,0.475,0.5,0.8,21488.21303,3044.931465,10706.21581,
2493,1.92,0.23,0.1,0.34,0.6,21716.2048,1419.122225,2009.625859,
2494,0.3,0.23,0.35,0.34,0.4,19613.08761,1513.213354,1673.349188,
2495,3,0.23,0.225,0.42,0.4,25314.42099,1400.664501,1790.035734,
2496,1.92,0.49,0.225,0.18,0.8,19521.34241,2241.962407,6189.021128,
2497,0.3,0.23,0.35,0.34,0.8,19373.9216,1689.451891,2093.37697,
2498,1.92,0.75,0.475,0.26,0.6,20802.81765,2827.708881,9737.01499,
2499,1.92,0.62,0.475,0.26,0.2,21816.65577,2171.713636,6218.302699,
2500,0.84,0.49,0.6,0.34,0.8,20771.93703,2498.945969,6453.784358,
2501,0.84,0.23,0.225,0.42,0.2,21071.09812,1370.312108,1463.171452,
2502,0.84,0.62,0.1,0.34,0.4,17615.09297,2371.734717,7001.076551,
2503,0.3,0.36,0.475,0.18,0.2,18424.86252,1715.488107,2842.027765,
2504,0.84,0.62,0.35,0.42,0.6,19663.30187,2629.542322,7782.042563,
2505,1.38,0.62,0.225,0.42,0.4,20343.55822,2356.53015,6999.354063,
2506,2.46,0.49,0.225,0.18,0.4,20944.93456,1913.652657,5030.459304,
2507,2.46,0.62,0.1,0.5,0.2,22571.36048,2041.458548,6217.260103,
2508,0.3,0.49,0.1,0.26,0.2,16270.77459,1923.425668,4664.087531,
2509,0.3,0.1,0.6,0.1,0.8,19438.2083,1279.213582,630.9014586,
2510,0.84,0.36,0.225,0.1,0.8,17045.42418,1939.833022,4006.568812,
2511,0.3,0.62,0.1,0.26,0.2,15778.38827,2239.281238,6220.89462,
2512,0.3,0.62,0.1,0.26,0.6,15303.25203,2619.229453,7784.394805,
2513,3,0.49,0.475,0.42,0.4,25412.7853,2037.979376,5028.472727,
2514,2.46,0.62,0.1,0.34,0.4,20987.07837,2200.839435,6995.375679,
2515,0.3,0.62,0.1,0.26,0.4,15530.85331,2442.599045,7002.644712,
2516,0.84,0.1,0.35,0.5,0.6,23054.98834,1273.759742,564.4545755,
2517,3,0.75,0.1,0.42,0.8,21585.10369,2801.807278,10693.99985,
2518,2.46,0.36,0.35,0.26,0.2,23241.48289,1559.849475,2993.942804,
2519,0.84,0.23,0.35,0.18,0.6,19448.20807,1509.925155,1882.871544,
2520,1.38,0.49,0.1,0.18,0.2,18171.04796,1776.060545,4662.708516,
2521,3,0.1,0.6,0.1,0.6,25477.85694,1179.836726,602.2866672,
2522,2.46,0.75,0.225,0.5,0.4,22591.57758,2547.500613,8769.494223,
2523,1.92,0.1,0.475,0.1,0.6,22756.13922,1147.269957,602.0938391,
2524,1.38,0.62,0.35,0.1,0.4,18241.48224,2359.766939,6999.354063,
2525,2.46,0.1,0.225,0.42,0.2,25276.80474,1119.627436,463.1266797,
2526,0.3,0.75,0.1,0.26,0.2,15331.74875,2513.975561,7808.584331,
2527,1.38,0.62,0.225,0.34,0.6,19428.5559,2521.910071,7779.458831,
2528,1.38,0.75,0.35,0.18,0.4,18509.13717,2658.175484,8773.377263,
2529,1.92,0.36,0.475,0.18,0.4,22004.37717,1724.421657,3394.104642,
2530,0.84,0.75,0.6,0.1,0.8,17495.52267,3124.897528,10709.6115,
2531,1.92,0.75,0.6,0.42,0.2,23361.21923,2495.820464,7806.030808,
2532,1.92,0.1,0.475,0.26,0.2,24315.04685,1156.533594,463.0824668,
2533,0.84,0.49,0.35,0.26,0.6,18837.6501,2280.511195,5857.000583,
2534,1.38,0.36,0.6,0.5,0.4,24284.72197,1874.333181,3228.942246,
2535,1.92,0.1,0.225,0.1,0.2,21421.87087,1002.465178,463.0824668,
2536,1.38,0.36,0.225,0.42,0.8,21207.70889,1949.296993,4004.61389,
2537,0.3,0.23,0.225,0.5,0.8,19957.98237,1686.333804,2093.37697,
2538,0.3,0.23,0.225,0.26,0.6,18003.36585,1531.332065,1883.363079,
2539,1.92,0.36,0.225,0.1,0.2,19961.15637,1481.755809,2994.569285,
2540,3,0.62,0.6,0.1,0.2,23004.81062,2102.539439,6216.10839,
2541,2.46,0.36,0.6,0.5,0.8,26084.99745,2032.075524,4190.66943,
2542,1.92,0.1,0.35,0.1,0.6,22050.56613,1102.044651,602.0938391,
2543,0.3,0.36,0.475,0.5,0.4,21033.60426,1933.73239,3230.784927,
2544,0.84,0.1,0.225,0.5,0.6,22314.4515,1223.80767,564.4545755,
2545,1.92,0.1,0.225,0.26,0.4,22818.09561,1092.366052,532.588153,
2546,2.46,0.23,0.35,0.1,0.6,22166.84833,1420.951672,2008.69805,
2547,1.92,0.23,0.35,0.1,0.2,21381.48121,1278.655581,1573.189732,
2548,0.3,0.49,0.35,0.18,0.8,16549.44764,2496.732486,6456.402351,
2549,1.92,0.75,0.6,0.42,0.6,22828.80701,2869.462374,9737.01499,
2550,2.46,0.62,0.35,0.34,0.6,22315.90298,2457.288972,7773.491255,
2551,0.84,0.62,0.6,0.34,0.4,20619.39798,2527.182623,7001.076551,
2552,0.3,0.49,0.1,0.18,0.8,14907.50155,2419.966185,6456.402351,
2553,0.84,0.36,0.475,0.42,0.4,21749.15035,1857.283738,3229.919707,
2554,0.3,0.62,0.225,0.34,0.6,16863.25208,2660.228915,7784.394805,
2555,2.46,0.49,0.225,0.18,0.6,20726.35111,2072.748082,5607.957088,
2556,1.38,0.49,0.6,0.18,0.8,20578.70197,2410.954056,6450.88629,
2557,0.3,0.75,0.6,0.18,0.6,17143.68969,3035.696913,9744.675557,
2558,3,0.62,0.35,0.1,0.2,21615.30902,2019.539088,6216.10839,
2559,3,0.1,0.475,0.18,0.6,25543.97622,1167.343833,602.2866672,
2560,1.92,0.23,0.225,0.34,0.4,22651.90765,1392.094106,1791.407795,
2561,0.3,0.36,0.225,0.42,0.6,18727.94944,1956.761854,3619.542089,
2562,3,0.75,0.1,0.26,0.6,20440.27077,2632.666444,9730.634564,
2563,1.38,0.23,0.225,0.42,0.6,22064.67409,1506.429106,1882.258407,
2564,2.46,0.62,0.35,0.18,0.2,21408.7914,2071.028655,6217.260103,
2565,0.84,0.23,0.35,0.42,0.8,21458.33429,1658.962145,2092.72159,
2566,1.92,0.36,0.6,0.26,0.2,23571.49407,1668.855388,2994.569285,
2567,0.84,0.23,0.1,0.1,0.6,17069.53776,1383.973588,1882.871544,
2568,0.3,0.49,0.475,0.42,0.4,19790.38073,2264.259621,5261.525804,
2569,2.46,0.75,0.225,0.1,0.6,18844.58602,2702.749595,9733.971976,
2570,1.38,0.49,0.225,0.1,0.6,17792.69759,2148.75077,5854.827032,
2571,1.92,0.23,0.35,0.26,0.8,22485.72672,1553.450321,2227.843922,
2572,1.38,0.49,0.6,0.18,0.4,20950.79675,2127.214305,5258.767774,
2573,1.92,0.49,0.475,0.26,0.8,21737.46675,2332.943205,6189.021128,
2574,2.46,0.75,0.225,0.26,0.4,20588.10112,2521.124787,8769.494223,
2575,3,0.75,0.35,0.1,0.2,21121.63376,2286.04785,7803.904,
2576,2.46,0.49,0.225,0.42,0.4,23027.18034,1970.159689,5030.459304,
2577,1.92,0.23,0.475,0.5,0.2,25514.05477,1461.312626,1573.189732,
2578,3,0.1,0.6,0.34,0.6,27541.88434,1268.512856,602.2866672,
2579,2.46,0.75,0.475,0.34,0.2,23039.52479,2402.796376,7805.01647,
2580,1.38,0.49,0.35,0.5,0.4,22296.0042,2109.656181,5258.767774,
2581,3,0.1,0.6,0.42,0.6,28175.53204,1298.208224,602.2866672,
2582,0.84,0.36,0.35,0.26,0.6,19482.25368,1902.565219,3618.244259,
2583,3,0.75,0.475,0.1,0.4,21551.92365,2535.337861,8767.269282,
2584,0.84,0.1,0.35,0.5,0.2,23176.19941,1207.939079,430.851903,
2585,0.84,0.36,0.35,0.1,0.2,18331.53827,1588.290957,2841.595155,
2586,3,0.49,0.225,0.18,0.4,21903.57142,1882.193395,5028.472727,
2587,3,0.49,0.1,0.26,0.6,21591.35841,2008.766749,5604.977222,
2588,3,0.62,0.6,0.1,0.2,23004.81062,2102.539439,6216.10839,
2589,0.84,0.49,0.475,0.42,0.8,20765.3236,2471.974517,6453.784358,
2590,1.38,0.1,0.475,0.18,0.2,22446.07092,1129.29018,430.9297248,
2591,2.46,0.1,0.6,0.1,0.2,24609.69488,1137.261063,463.1266797,
2592,0.3,0.23,0.35,0.26,0.6,18774.845,1579.026655,1883.363079,
2593,1.38,0.75,0.1,0.34,0.8,17850.90723,2946.280377,10706.21581,
2594,2.46,0.36,0.6,0.1,0.6,22796.45221,1833.602922,3791.760555,
2595,3,0.1,0.475,0.42,0.2,27645.33587,1212.182443,463.1467429,
2596,3,0.36,0.6,0.26,0.4,25369.54344,1743.24019,3391.427274,
2597,1.92,0.75,0.225,0.18,0.8,18359.11846,2919.611755,10702.50708,
2598,1.38,0.1,0.225,0.26,0.6,21589.89782,1123.690237,564.6880409,
2599,2.46,0.1,0.6,0.1,0.6,24494.21984,1184.717481,602.2264778,
2600,2.46,0.23,0.35,0.5,0.2,25856.33166,1408.529471,1572.880462,
2601,2.46,0.49,0.475,0.42,0.6,24267.76868,2203.729231,5607.957088,
2602,3,0.62,0.35,0.42,0.8,23722.38246,2572.641487,8546.999977,
2603,0.3,0.75,0.1,0.42,0.4,16469.7999,2732.099011,8776.629944,
2604,0.3,0.49,0.1,0.1,0.6,14298.23068,2265.916422,5858.964078,
2605,0.84,0.36,0.475,0.26,0.2,20552.31974,1683.478133,2841.595155,
2606,0.3,0.75,0.225,0.34,0.6,16368.82999,2944.866573,9744.675557,
2607,0.84,0.1,0.1,0.34,0.8,20135.05707,1146.96565,631.2559117,
2608,1.92,0.49,0.1,0.42,0.4,21196.77058,1959.103736,5032.242432,
2609,2.46,0.36,0.475,0.42,0.2,25278.04608,1653.828299,2993.942804,
2610,0.84,0.62,0.225,0.42,0.2,19377.69031,2228.212606,6220.110539,
2611,0.84,0.1,0.35,0.34,0.2,21866.07777,1151.606473,430.851903,
2612,1.92,0.36,0.35,0.5,0.6,23830.61756,1888.257162,3793.639999,
2613,2.46,0.49,0.475,0.1,0.2,21907.60216,1819.733133,4452.96152,
2614,1.38,0.23,0.225,0.26,0.8,20592.88971,1527.820273,2091.904074,
2615,2.46,0.62,0.6,0.5,0.2,25471.31359,2216.205709,6217.260103,
2616,1.38,0.62,0.225,0.1,0.4,17458.31337,2318.49607,6999.354063,
2617,0.3,0.36,0.1,0.34,0.8,17051.22577,2014.078522,4008.299251,
2618,1.92,0.23,0.35,0.1,0.8,21014.46262,1502.339729,2227.843922,
2619,0.3,0.23,0.6,0.34,0.4,21002.9198,1602.030408,1673.349188,
2620,0.84,0.23,0.35,0.34,0.2,21147.11189,1393.313184,1463.171452,
2621,3,0.49,0.6,0.26,0.2,24973.66505,1878.510192,4451.968231,
2622,1.38,0.36,0.35,0.42,0.6,22101.23514,1892.372302,3616.778068,
2623,3,0.23,0.6,0.18,0.6,25240.46571,1526.912015,2007.567767,
2624,2.46,0.1,0.225,0.26,0.6,23833.10095,1109.91332,602.2264778,
2625,1.38,0.62,0.6,0.26,0.4,21134.79169,2452.029771,6999.354063,
2626,1.92,0.36,0.6,0.18,0.2,22859.68226,1643.371967,2994.569285,
2627,1.38,0.1,0.475,0.42,0.2,24497.49378,1216.257659,430.9297248,
2628,3,0.36,0.6,0.42,0.8,26399.30792,1993.134536,4187.820619,
2629,0.84,0.62,0.475,0.1,0.6,17518.72018,2644.57283,7782.042563,
2630,1.38,0.1,0.225,0.42,0.4,23007.13103,1154.131822,497.8088828,
2631,1.38,0.75,0.1,0.1,0.4,16117.09143,2579.898076,8773.377263,
2632,2.46,0.62,0.1,0.26,0.8,19845.0786,2512.24475,8551.60683,
2633,1.92,0.49,0.35,0.1,0.6,19702.79117,2140.743496,5610.63178,
2634,2.46,0.1,0.35,0.5,0.4,26565.44198,1218.155076,532.6765788,
2635,0.3,0.36,0.1,0.42,0.2,18258.17422,1636.951913,2842.027765,
2636,0.84,0.23,0.1,0.1,0.4,17206.72347,1293.247706,1673.021498,
2637,0.84,0.1,0.1,0.1,0.2,18103.71261,957.8044363,430.851903,
2638,0.84,0.75,0.475,0.5,0.8,20296.00384,3101.567856,10709.6115,
2639,1.38,0.49,0.35,0.5,0.8,21916.71487,2380.985052,6450.88629,
2640,3,0.75,0.225,0.18,0.4,20807.73485,2468.92462,8767.269282,
2641,1.38,0.62,0.35,0.34,0.2,20684.30897,2196.065697,6219.249295,
2642,0.84,0.62,0.35,0.5,0.4,20546.64321,2469.059008,7001.076551,
2643,1.38,0.75,0.1,0.5,0.6,19412.65586,2789.034687,9739.796535,
2644,0.3,0.1,0.475,0.1,0.8,18756.53307,1233.172197,630.9014586,
2645,2.46,0.36,0.6,0.18,0.6,23535.52852,1855.599893,3791.760555,
2646,0.84,0.49,0.1,0.26,0.2,17660.75829,1851.054512,4663.433033,
2647,0.84,0.1,0.475,0.26,0.8,21698.44215,1264.197754,631.2559117,
2648,3,0.36,0.35,0.5,0.2,26157.53208,1622.627779,2993.230601,
2649,3,0.36,0.6,0.5,0.8,27022.63361,2009.188982,4187.820619,
2650,1.92,0.49,0.475,0.18,0.2,21615.12372,1875.827475,4453.853084,
2651,1.38,0.36,0.1,0.5,0.2,21558.34405,1572.824781,2841.106425,
2652,2.46,0.49,0.475,0.42,0.8,24111.24862,2315.680881,6185.454872,
2653,3,0.75,0.475,0.18,0.8,21819.0561,2888.598768,10693.99985,
2654,3,0.75,0.35,0.1,0.8,20351.85126,2853.028371,10693.99985,
2655,1.92,0.1,0.6,0.42,0.4,26228.16924,1284.953566,532.588153,
2656,2.46,0.75,0.1,0.34,0.6,20198.19434,2679.992981,9733.971976,
2657,1.38,0.62,0.35,0.18,0.4,19003.26087,2367.940631,6999.354063,
2658,1.38,0.1,0.1,0.1,0.6,19296.94557,1010.556267,564.6880409,
2659,0.84,0.75,0.1,0.1,0.2,15161.55861,2426.225375,7807.806912,
2660,1.92,0.49,0.1,0.42,0.4,21196.77058,1959.103736,5032.242432,
2661,2.46,0.23,0.6,0.34,0.8,25582.73081,1643.095965,2226.606843,
2662,0.3,0.62,0.35,0.34,0.4,17868.52974,2528.842339,7002.644712,
2663,1.92,0.75,0.1,0.42,0.6,19858.62238,2732.280678,9737.01499,
2664,1.38,0.36,0.475,0.18,0.6,20721.98687,1876.253412,3616.778068,
2665,1.92,0.75,0.1,0.42,0.2,20415.516,2334.915562,7806.030808,
2666,2.46,0.75,0.225,0.1,0.8,18627.59129,2866.169312,10698.44973,
2667,3,0.1,0.35,0.18,0.8,24832.63439,1139.462082,671.8566294,
2668,0.84,0.23,0.475,0.5,0.4,23040.20232,1570.505373,1673.021498,
2669,2.46,0.49,0.225,0.5,0.4,23667.03434,1988.411004,5030.459304,
2670,3,0.75,0.6,0.42,0.2,25285.44287,2422.544712,7803.904,
2671,0.3,0.1,0.35,0.42,0.4,21052.39074,1232.262496,497.4760127,
2672,0.84,0.62,0.475,0.5,0.6,21032.90881,2670.335961,7782.042563,
2673,2.46,0.36,0.225,0.42,0.2,23843.86105,1562.050857,2993.942804,
2674,1.92,0.62,0.1,0.26,0.2,19519.84827,2034.868742,6218.302699,
2675,1.92,0.23,0.6,0.34,0.6,24625.22284,1601.83688,2009.625859,
2676,0.84,0.36,0.6,0.26,0.8,20742.54304,2096.051973,4006.568812,
2677,0.84,0.23,0.35,0.5,0.2,22467.72872,1443.090688,1463.171452,
2678,3,0.23,0.6,0.5,0.6,27865.84529,1628.248843,2007.567767,
2679,1.38,0.62,0.6,0.5,0.4,23131.87356,2482.628592,6999.354063,
2680,1.92,0.62,0.225,0.26,0.2,20338.71032,2084.662062,6218.302699,
2681,1.38,0.36,0.1,0.18,0.8,18259.75445,1845.429139,4004.61389,
2682,1.92,0.75,0.225,0.26,0.2,19856.5969,2358.710019,7806.030808,
2683,2.46,0.49,0.475,0.5,0.4,25110.6786,2077.383301,5030.459304,
2684,0.84,0.75,0.1,0.42,0.6,17551.45504,2845.827135,9742.343302,
2685,0.3,0.75,0.225,0.1,0.8,13920.58719,3126.202603,10712.72117,
2686,1.38,0.62,0.35,0.1,0.4,18241.48224,2359.766939,6999.354063,
2687,1.92,0.23,0.6,0.26,0.8,23858.6051,1640.781114,2227.843922,
2688,0.3,0.1,0.225,0.18,0.2,18233.74438,1053.713399,430.7632897,
2689,1.92,0.1,0.35,0.26,0.4,23559.02207,1139.464575,532.588153,
2690,3,0.36,0.1,0.34,0.6,22961.71291,1703.275776,3789.623947,
2691,3,0.36,0.35,0.5,0.6,25788.79946,1843.732474,3789.623947,
2692,3,0.75,0.1,0.5,0.6,22446.31277,2665.909893,9730.634564,
2693,2.46,0.62,0.225,0.5,0.4,23106.85406,2272.249947,6995.375679,
2694,1.92,0.23,0.1,0.1,0.8,19428.88034,1405.126941,2227.843922,
2695,1.92,0.1,0.1,0.1,0.2,20618.39006,952.9670627,463.0824668,
2696,2.46,0.36,0.6,0.26,0.4,24421.22656,1762.967331,3392.851679,
2697,1.92,0.75,0.475,0.42,0.6,22155.77439,2836.890027,9737.01499,
2698,0.3,0.1,0.225,0.5,0.4,20957.66425,1209.574122,497.4760127,
2699,2.46,0.23,0.35,0.42,0.4,25094.53903,1454.162654,1790.789256,
2700,1.38,0.49,0.35,0.42,0.6,21441.24153,2242.310244,5854.827032,
2701,0.84,0.49,0.6,0.34,0.4,21145.20743,2216.476648,5260.216808,
2702,3,0.75,0.225,0.1,0.6,19791.19189,2657.549622,9730.634564,
2703,0.84,0.1,0.475,0.42,0.4,23169.34398,1259.953681,497.6532392,
2704,1.92,0.62,0.1,0.34,0.6,19717.39449,2425.039606,7776.619042,
2705,1.92,0.1,0.1,0.26,0.2,22089.30945,1015.406422,463.0824668,
2706,0.84,0.23,0.475,0.26,0.6,20899.17573,1581.32085,1882.871544,
2707,2.46,0.23,0.225,0.1,0.4,21552.07517,1297.510817,1790.789256,
2708,3,0.75,0.1,0.34,0.2,21705.21979,2237.824301,7803.904,
2709,0.84,0.23,0.225,0.1,0.4,18039.01018,1345.939999,1673.021498,
2710,0.84,0.75,0.1,0.42,0.8,17322.0629,3008.125049,10709.6115,
2711,2.46,0.1,0.35,0.34,0.6,25243.08324,1184.352899,602.2264778,
2712,0.84,0.23,0.1,0.1,0.2,17348.06239,1205.267181,1463.171452,
2713,2.46,0.75,0.1,0.42,0.6,20870.17806,2686.295466,9733.971976,
2714,1.92,0.75,0.1,0.5,0.6,20509.26498,2737.261108,9737.01499,
2715,0.3,0.49,0.475,0.26,0.8,18025.35629,2538.837116,6456.402351,
2716,0.3,0.62,0.225,0.18,0.8,15197.65384,2810.697846,8566.144897,
2717,3,0.23,0.225,0.26,0.2,24125.13468,1278.233042,1572.503701,
2718,2.46,0.62,0.225,0.1,0.4,19624.35389,2205.319585,6995.375679,
2719,1.38,0.1,0.225,0.26,0.8,21543.40965,1149.030349,631.567199,
2720,0.84,0.62,0.475,0.1,0.2,17987.93211,2270.319016,6220.110539,
2721,0.3,0.23,0.1,0.5,0.4,19390.45447,1461.095454,1673.349188,
2722,0.3,0.23,0.475,0.18,0.8,18645.87808,1687.587098,2093.37697,
2723,0.84,0.62,0.35,0.34,0.2,19463.33418,2261.529793,6220.110539,
2724,2.46,0.75,0.475,0.5,0.6,23788.64956,2801.090819,9733.971976,
