Version,window_u,shgc,roof_u,extWall_u,transmittance,total_idealHeating,total_idealCooling
1637,0.3,0.8,0.32,0.74,0.6,139722.5724,185822.066
1638,1.3,0.8,0.76,0.42,0.2,160616.4802,141526.7964
1639,1.3,0.24,0.76,0.74,0.2,230407.9456,113671.7191
1640,1.8,0.66,0.54,1.06,0.4,229992.4616,161808.365
1641,2.3,0.1,1.2,0.74,0.2,272212.1961,108233.0921
1642,0.8,0.38,0.32,1.06,0.6,215268.2757,145852.9663
1643,0.3,0.1,0.54,0.1,0.6,130260.7941,88642.55825
1644,1.8,0.52,1.2,1.38,0.4,277478.2728,160879.3809
1645,1.8,0.38,0.76,0.74,0.2,232302.306,123346.053
1646,2.3,0.8,0.32,0.42,0.8,146803.8763,193757.713
1647,2.3,0.52,0.98,0.74,0.6,221271.9199,157567.5225
1648,1.3,0.38,0.32,1.7,0.8,272998.351,167359.9222
1649,1.3,0.24,0.32,0.1,0.4,143297.8783,98581.44399
1650,0.8,0.66,0.54,0.74,0.2,185118.2079,139108.2774
1651,1.3,0.24,1.2,1.06,0.2,267021.7746,124171.9219
1652,0.8,0.38,0.76,0.74,0.2,207273.0206,122113.9199
1653,0.8,0.38,0.98,1.06,0.2,240695.406,131202.7846
1654,2.8,0.52,1.2,0.42,0.6,201124.8211,150766.9629
1655,1.8,0.8,1.2,0.1,0.2,141176.6287,135459.2541
1656,0.8,0.52,0.98,1.38,0.8,235418.9622,183457.0926
1657,1.8,0.1,0.76,1.06,0.8,277425.865,118961.0417
1658,2.8,0.8,0.32,0.74,0.4,207437.6255,164664.001
1659,2.8,0.24,0.1,0.1,0.4,172584.9608,98492.4801
1660,2.3,0.38,0.98,0.42,0.8,195010.6964,142532.8207
1661,0.3,0.52,0.98,0.74,0.8,165477.3451,171214.0161
1662,0.3,0.66,1.2,0.42,0.8,125857.8013,184523.9443
1663,0.3,0.52,0.1,0.1,0.6,81335.86371,138337.886
1664,0.3,0.66,0.32,1.7,0.6,228182.1661,189048.4887
1665,1.3,0.52,1.2,0.1,0.4,137066.9758,129775.9666
1666,2.3,0.66,0.76,1.7,0.8,278613.183,203952.3323
1667,0.8,0.8,0.98,1.7,0.2,264317.4371,170535.5285
1668,1.8,0.24,0.54,0.42,0.4,199533.9161,110116.3631
1669,2.3,0.38,0.76,0.74,0.6,229774.1908,141572.9284
1670,0.8,0.66,0.76,0.74,0.6,171450.5105,172087.4861
1671,0.3,0.66,0.54,1.38,0.4,217490.9804,168805.3178
1672,1.8,0.52,0.54,0.42,0.4,176319.6027,134746.6689
1673,0.3,0.24,0.54,1.06,0.2,227733.7286,119380.7583
1674,1.8,0.66,1.2,1.38,0.2,277189.8914,157433.2375
1675,2.3,0.38,0.54,1.06,0.2,268708.8828,130615.0896
1676,2.3,0.24,0.32,1.7,0.2,322683.6734,135198.333
1677,0.8,0.24,0.1,0.42,0.6,159683.248,112483.0886
1678,1.8,0.52,0.32,0.1,0.6,124495.3238,137781.6904
1679,2.3,0.24,0.98,0.1,0.2,184842.5766,97636.38409
1680,0.8,0.38,0.76,1.06,0.6,223980.3803,148445.1345
1681,1.8,0.38,0.32,0.1,0.4,143115.9733,112074.8842
1682,2.8,0.8,0.76,1.38,0.8,254331.8467,214503.3738
1683,0.8,0.66,0.1,0.42,0.8,117358.871,177129.8228
1684,0.3,0.24,1.2,1.06,0.8,226064.8134,141065.3604
1685,2.3,0.8,0.54,1.7,0.8,263555.9965,219401.8372
1686,1.8,0.38,1.2,1.06,0.6,255731.2465,151329.1588
1687,0.3,0.24,0.32,0.1,0.2,119420.7653,92089.1263
1688,0.8,0.52,0.76,0.1,0.6,109413.6876,141323.6043
1689,0.8,0.8,0.32,1.7,0.8,224310.4911,220649.9531
1690,0.8,0.38,0.76,1.06,0.8,218672.5315,157078.6772
1691,0.3,0.8,0.54,0.74,0.8,137300.155,206385.8946
1692,1.8,0.52,0.54,1.38,0.6,258352.9099,169283.7132
1693,1.3,0.52,0.32,1.06,0.2,231950.6123,136730.4414
1694,1.8,0.8,0.54,0.1,0.8,103749.772,189098.2258
1695,0.8,0.8,0.32,0.1,0.6,82897.401,171368.2576
1696,1.3,0.24,0.1,0.74,0.6,207308.1869,121173.1715
1697,0.8,0.52,0.76,0.42,0.8,142043.4289,161795.1526
1698,1.3,0.38,0.32,1.38,0.6,254644.4626,152901.4452
1699,0.3,0.24,0.98,0.1,0.2,132446.4102,96068.82915
1700,2.8,0.38,0.1,1.38,0.6,282141.7727,152689.9921
1701,0.3,0.38,0.54,0.42,0.4,147656.8094,121975.3565
1702,2.3,0.66,1.2,1.7,0.6,292758.2469,192540.1262
1703,0.3,0.38,0.76,1.06,0.6,209614.0142,148505.6803
1704,1.3,0.52,0.98,1.38,0.6,254638.2204,171514.9236
1705,0.8,0.1,0.32,0.74,0.2,219173.9235,101006.2552
1706,0.3,0.38,0.32,1.06,0.8,195359.1651,155153.2472
1707,0.8,0.66,0.76,0.1,0.4,107492.1286,140818.3373
1708,2.8,0.1,0.98,1.38,0.8,328759.0369,128213.4234
1709,1.8,0.52,0.98,0.74,0.6,210400.5741,157614.254
1710,1.8,0.38,1.2,0.74,0.2,239635.3532,125676.7628
1711,2.3,0.52,0.54,1.7,0.4,300204.9203,164125.3845
1712,2.3,0.24,0.1,1.38,0.8,282860.0162,142215.4978
1713,1.8,0.52,0.54,1.38,0.8,252286.4714,180241.7392
1714,1.3,0.8,1.2,1.38,0.4,246775.3372,183219.113
1715,1.8,0.38,0.54,0.42,0.6,180569.2496,131885.7367
1716,1.8,0.66,0.32,0.74,0.2,205610.4249,138060.099
1717,2.8,0.66,1.2,0.1,0.8,145024.6447,172036.2663
1718,0.8,0.66,0.54,0.1,0.6,95644.49306,156456.2959
1719,1.8,0.52,1.2,0.74,0.2,230401.857,134343.337
1720,0.8,0.52,0.32,1.38,0.4,236858.4695,155695.1836
1721,0.8,0.38,0.1,0.1,0.2,119630.6311,100472.4907
1722,0.3,0.24,0.32,0.74,0.6,184126.1296,122387.995
1723,0.8,0.1,0.54,0.42,0.6,185594.6807,98124.00966
1724,0.8,0.24,0.98,1.06,0.4,245651.5337,128299.2105
1725,0.3,0.8,0.1,1.7,0.4,222591.5004,183781.5035
1726,2.8,0.8,0.76,1.7,0.2,305849.3512,170296.6665
1727,0.8,0.66,0.32,0.42,0.4,137114.5913,146078.8563
1728,2.8,0.1,0.98,0.1,0.4,205531.1969,90417.58034
1729,0.3,0.24,0.54,1.7,0.2,277032.1443,133651.4907
1730,2.8,0.8,0.32,1.06,0.6,227187.0519,189288.7825
1731,2.8,0.8,1.2,0.74,0.6,213732.6487,187149.3067
1732,2.8,0.1,0.98,0.42,0.4,244239.2371,100526.4742
1733,0.3,0.24,0.98,0.42,0.2,172143.6164,105224.835
1734,2.3,0.24,0.98,1.7,0.8,322835.0614,154083.8903
1735,0.3,0.1,0.54,1.06,0.6,233984.0037,115133.7434
1736,0.3,0.66,0.54,1.06,0.6,182965.2571,178230.2469
1737,2.8,0.8,0.98,0.1,0.4,147508.768,152627.3138
1738,1.8,0.24,0.1,0.1,0.8,141831.8677,108930.6117
1739,1.8,0.8,1.2,1.7,0.6,272105.957,206405.2486
1740,2.8,0.66,0.54,0.74,0.8,205432.0192,183562.3044
1741,0.3,0.8,0.32,1.7,0.8,210628.9551,221906.4464
1742,0.3,0.66,1.2,1.7,0.8,236906.2378,208849.3657
1743,2.8,0.66,0.54,1.38,0.6,268090.7586,183139.0709
1744,1.8,0.38,1.2,0.74,0.6,226148.8427,143700.0852
1745,1.3,0.38,0.1,1.7,0.2,285815.4502,140476.7979
1746,2.8,0.8,0.1,1.06,0.2,243338.3323,153146.6302
1747,0.8,0.8,0.32,0.74,0.4,162055.0098,165650.5614
1748,1.8,0.52,0.54,0.1,0.6,129218.0281,139100.8007
1749,2.3,0.52,1.2,1.06,0.6,254406.919,165978.761
1750,2.3,0.52,0.98,0.1,0.2,165100.3233,116045.0618
1751,1.8,0.66,0.98,1.7,0.6,278650.8963,191616.6784
1752,2.3,0.8,0.98,1.06,0.6,229810.116,193097.8332
1753,2.3,0.52,1.2,0.1,0.2,168728.6952,117182.5908
1754,0.3,0.1,0.54,0.1,0.8,128116.49,91250.53561
1755,2.8,0.38,1.2,1.7,0.6,325615.0729,165409.7949
1756,1.3,0.66,0.54,1.06,0.2,227844.5212,146711.7014
1757,0.3,0.24,0.54,0.42,0.4,159147.0052,108991.4079
1758,0.3,0.38,0.1,0.74,0.8,160371.3617,146513.5804
1759,0.3,0.8,0.76,0.74,0.4,157145.3366,168746.182
1760,1.3,0.8,0.76,1.38,0.4,239440.2395,181048.9971
1761,2.3,0.24,0.54,1.06,0.2,278606.3847,122112.9602
1762,1.3,0.24,0.54,1.06,0.4,251018.675,126245.7605
1763,1.3,0.66,0.54,1.38,0.6,235808.5502,183591.1596
1764,2.8,0.24,0.1,0.1,0.6,167344.4285,104127.7243
1765,1.8,0.1,0.98,0.1,0.2,185063.4218,87198.25531
1766,2.3,0.66,0.1,0.1,0.2,138340.1297,119890.9503
1767,2.8,0.52,0.1,0.74,0.4,222129.5278,140553.5192
1768,0.8,0.24,0.54,1.7,0.8,278947.5251,150978.2992
1769,0.3,0.38,1.2,0.1,0.6,114358.9731,127254.537
1770,1.3,0.24,0.76,1.7,0.6,299713.106,147311.0984
1771,1.8,0.52,0.98,0.74,0.6,210400.5741,157614.254
1772,0.3,0.66,0.76,1.7,0.8,229548.17,206737.2349
1773,2.8,0.24,1.2,1.06,0.4,295360.2717,131784.4357
1774,2.8,0.1,0.54,0.42,0.4,236362.1005,97971.17975
1775,1.8,0.66,0.54,0.42,0.4,166388.1512,146769.2015
1776,1.8,0.24,0.98,0.1,0.8,159852.7192,114284.5139
1777,0.8,0.1,1.2,0.42,0.2,201490.6047,97105.13734
1778,1.3,0.52,0.76,0.1,0.2,137815.3938,114518.6501
1779,0.8,0.8,1.2,1.38,0.2,244571.4319,165402.2832
1780,0.8,0.1,1.2,1.06,0.2,264353.0027,114416.8308
1781,1.3,0.52,1.2,0.42,0.4,176166.969,138234.0622
1782,2.3,0.38,1.2,1.06,0.8,262001.0311,159258.5947
1783,0.3,0.8,1.2,0.1,0.4,94354.10544,157003.9295
1784,2.3,0.66,1.2,1.7,0.2,311050.3884,164226.5238
1785,0.3,0.8,0.32,0.1,0.6,70523.94758,172851.6356
1786,0.3,0.24,0.98,1.7,0.8,272169.4006,153630.038
1787,1.8,0.38,0.76,1.38,0.8,269715.6822,163979.2404
1788,1.3,0.8,0.32,1.7,0.8,236852.0464,219633.4597
1789,0.3,0.1,1.2,0.42,0.4,184129.2907,99241.24998
1790,2.3,0.1,0.98,0.1,0.8,191305.9817,92956.2755
1791,1.3,0.66,0.76,1.06,0.2,231996.3792,147961.0502
1792,2.3,0.8,0.54,1.7,0.4,281038.2807,185690.6187
1793,2.3,0.52,0.54,0.74,0.8,207303.9156,166253.9331
1794,2.8,0.66,0.32,1.7,0.8,280133.9493,201265.988
1795,1.3,0.8,0.76,1.7,0.4,262778.9035,187030.3161
1796,1.3,0.66,0.32,0.1,0.8,96928.1933,170029.4128
1797,0.3,0.38,0.98,0.74,0.6,183683.851,142246.2547
1798,2.3,0.66,1.2,1.38,0.4,278412.0599,172060.3438
1799,2.8,0.66,0.98,0.1,0.6,147673.7305,156275.7899
1800,2.3,0.38,0.54,0.74,0.8,220888.1312,148241.6014
1801,1.3,0.66,0.32,0.74,0.8,168227.9794,184101.8405
1802,2.3,0.38,0.1,1.38,0.2,285297.8874,135197.4083
1803,0.3,0.66,1.2,0.42,0.4,139845.4068,151445.4499
1804,1.3,0.52,0.1,1.06,0.6,210869.9693,159756.9629
1805,2.3,0.66,0.98,0.1,0.4,146456.4813,140718.5856
1806,0.8,0.8,0.1,0.42,0.4,123431.385,157205.8163
1807,0.8,0.66,0.32,0.1,0.2,107447.9799,121683.272
1808,1.3,0.38,0.32,0.1,0.8,119883.6579,130230.5146
1809,1.3,0.8,0.54,0.74,0.4,179385.5632,166494.3958
1810,0.3,0.38,0.54,0.74,0.4,181702.6827,130090.5112
1811,0.3,0.24,1.2,1.38,0.6,256328.1785,142405.2514
1812,1.8,0.66,1.2,0.1,0.4,139317.2329,142064.1703
1813,2.8,0.24,0.32,1.06,0.6,274947.8225,132104.455
1814,0.8,0.24,0.76,1.38,0.8,259748.2827,145615.2135
1815,0.8,0.52,0.54,0.74,0.2,193629.3352,130103.3677
1816,2.3,0.66,0.32,0.1,0.6,124817.0229,152974.884
1817,0.3,0.52,0.76,1.38,0.8,217427.7281,183150.2
1818,0.8,0.66,0.98,0.1,0.8,98188.08179,174986.6271
1819,2.3,0.1,0.54,0.1,0.2,188759.9416,85205.29343
1820,0.3,0.52,1.2,1.06,0.4,212363.2813,153701.2018
1821,1.8,0.66,0.98,0.42,0.6,165871.4489,164897.9738
1822,1.3,0.38,0.76,1.06,0.6,237016.4168,148457.1313
1823,2.8,0.24,0.54,1.38,0.8,302467.8487,145313.3088
1824,2.8,0.24,0.76,1.7,0.2,341088.4111,138538.4889
1825,1.3,0.38,0.54,0.1,0.2,143015.5793,103403.6515
1826,0.3,0.52,0.1,1.7,0.2,249210.125,148309.7909
1827,1.3,0.1,0.1,0.42,0.4,192023.2245,93338.17165
1828,2.3,0.8,0.76,0.1,0.2,144420.9634,133046.9072
1829,2.8,0.1,0.54,1.7,0.4,346330.9469,130270.5051
1830,1.3,0.52,0.76,1.38,0.2,266642.5953,146472.3574
1831,2.8,0.1,1.2,1.38,0.6,333209.49,128197.3476
1832,2.8,0.8,0.54,1.38,0.2,278717.9128,162732.7851
1833,2.3,0.66,0.32,0.42,0.6,163736.5101,160891.1887
1834,0.8,0.24,0.54,0.42,0.4,174036.6682,109133.5493
1835,0.8,0.1,0.1,1.7,0.8,286966.6922,129131.8026
1836,2.3,0.8,0.98,0.42,0.2,187330.0335,142672.0919
1837,2.3,0.38,0.98,0.1,0.6,160448.7735,125460.1406
1838,1.3,0.1,0.76,0.1,0.8,162438.1752,91761.15527
1839,2.8,0.1,0.98,0.1,0.8,202434.1369,93079.07478
1840,2.3,0.38,0.1,0.74,0.6,216131.5676,137540.867
1841,0.3,0.8,0.1,0.1,0.8,60038.83811,191800.4475
1842,1.8,0.66,0.54,0.1,0.2,137068.9468,122628.385
1843,0.8,0.38,0.76,1.06,0.2,236884.053,130004.9515
1844,2.3,0.66,1.2,0.74,0.8,206982.5666,187318.6196
1845,2.8,0.1,0.1,1.7,0.6,335789.8737,128808.7926
1846,2.3,0.24,0.76,1.7,0.4,326529.7807,143144.0582
1847,2.8,0.1,0.32,0.42,0.2,233947.3149,94632.2339
1848,2.8,0.24,0.98,1.7,0.2,344737.8181,139711.92
1849,0.3,0.8,0.54,0.1,0.2,91243.89731,133400.152
1850,0.3,0.38,0.32,1.06,0.2,213655.0066,126967.3554
1851,2.3,0.24,0.1,1.06,0.6,259899.4106,130184.5447
1852,1.8,0.24,1.2,0.1,0.8,163489.5075,115427.0765
1853,0.3,0.1,0.76,0.74,0.4,210603.5886,105709.8558
1854,1.8,0.1,0.1,0.42,0.2,206740.1961,91747.0712
1855,1.3,0.1,0.98,0.74,0.4,243069.6096,107873.5022
1856,0.3,0.52,0.1,1.38,0.6,210231.581,166926.0079
1857,1.3,0.24,0.54,1.06,0.6,246452.9905,131980.3518
1858,0.3,0.8,0.1,1.06,0.8,156444.9319,209777.1591
1859,1.3,0.24,0.54,1.38,0.6,272531.518,139313.8153
1860,2.8,0.66,1.2,0.1,0.2,170347.7242,126387.7122
1861,1.8,0.1,0.32,1.06,0.2,274212.3881,110841.0729
1862,0.8,0.38,0.54,1.7,0.6,269524.9307,160613.3315
1863,1.3,0.1,1.2,1.06,0.8,272217.0215,121130.6878
1864,2.8,0.8,0.1,1.06,0.8,214597.8214,204870.0637
1865,2.3,0.1,1.2,0.1,0.2,200345.0793,88978.43873
1866,1.8,0.38,1.2,1.06,0.2,268955.4397,133636.5317
1867,1.8,0.52,0.32,0.42,0.8,157724.6516,157771.0981
1868,1.8,0.1,0.98,1.06,0.8,281161.2033,120168.2317
1869,1.8,0.24,1.2,1.38,0.4,299842.1846,138032.9233
1870,1.3,0.1,1.2,0.1,0.2,176017.6818,87780.56892
1871,2.8,0.24,0.32,0.1,0.6,172396.1674,105597.7451
1872,0.8,0.8,1.2,0.74,0.2,188918.6558,151556.4416
1873,2.3,0.1,1.2,0.1,0.2,200345.0793,88978.43873
1874,1.3,0.38,0.98,0.1,0.6,137905.5632,125168.6448
1875,1.8,0.38,0.32,0.1,0.8,131518.8191,130338.3925
1876,2.3,0.38,0.1,1.7,0.2,308281.4788,141987.1041
1877,2.3,0.66,0.1,1.7,0.2,290652.848,158073.499
1878,0.3,0.8,0.54,1.7,0.8,215160.642,223109.6026
1879,1.8,0.38,0.98,0.42,0.8,183740.8269,142722.0599
1880,2.3,0.1,1.2,0.42,0.4,237065.9264,101089.5926
1881,2.8,0.8,1.2,0.42,0.8,172994.4832,197513.0905
1882,0.3,0.52,1.2,1.38,0.2,246677.634,148083.5142
1883,0.3,0.1,0.98,1.38,0.2,272016.3497,120196.9811
1884,2.3,0.24,1.2,0.74,0.2,260808.8611,117528.3459
1885,1.3,0.66,0.54,0.42,0.6,146158.92,163077.8449
1886,0.3,0.52,0.98,0.1,0.4,106431.2187,129648.679
1887,0.3,0.8,0.54,1.06,0.6,173579.0145,193296.6065
1888,0.8,0.66,0.32,0.1,0.6,90879.3006,155192.4113
1889,1.3,0.66,0.98,1.7,0.4,275674.9087,177072.2932
1890,2.8,0.1,0.54,0.74,0.8,266654.0721,109737.2349
1891,0.3,0.1,1.2,1.7,0.8,292493.6684,135556.7658
1892,0.3,0.8,0.54,0.74,0.6,144383.4387,187062.5591
1893,1.8,0.66,0.32,1.7,0.8,259253.9352,201963.6571
1894,0.8,0.1,0.32,0.42,0.4,183107.9609,94398.40716
1895,2.8,0.24,1.2,1.38,0.2,325527.6228,133934.8971
1896,2.3,0.66,0.32,1.7,0.6,277028.8994,187937.5594
1897,0.3,0.38,0.98,0.1,0.8,105630.2639,136041.2872
1898,0.3,0.66,0.1,1.38,0.8,192440.0813,197428.2732
1899,0.3,0.66,0.1,1.7,0.6,223226.0059,187711.7939
1900,1.8,0.1,0.32,0.1,0.8,166580.2565,88957.01803
1901,2.3,0.1,0.98,0.1,0.6,192760.9553,91519.013
1902,0.3,0.38,0.54,0.1,0.4,108117.6547,113466.903
1903,2.3,0.66,0.1,1.7,0.2,290652.848,158073.499
1904,0.3,0.8,0.1,0.1,0.6,65295.51651,171586.2421
1905,1.8,0.24,0.54,1.06,0.4,262770.6041,127035.24
1906,0.8,0.1,0.76,0.1,0.4,152264.4006,87410.92084
1907,0.3,0.38,1.2,0.74,0.6,187289.9718,143353.1819
1908,2.8,0.1,0.76,0.42,0.8,237478.7657,101891.646
1909,0.3,0.52,1.2,0.74,0.4,182677.8713,146417.3579
1910,0.3,0.52,0.98,1.7,0.6,251215.5938,178042.7042
1911,2.3,0.52,0.76,0.42,0.8,177641.2308,159837.9638
1912,2.3,0.52,0.1,1.38,0.6,259808.1856,166648.5721
1913,0.8,0.1,0.32,0.42,0.2,185340.036,91934.39291
1914,0.8,0.38,0.32,0.42,0.8,145989.9951,139329.5206
1915,2.8,0.66,0.1,1.7,0.8,275277.1988,199949.6749
1916,2.3,0.24,0.98,0.1,0.4,179690.5237,103470.1279
1917,1.3,0.66,0.76,1.7,0.2,281313.417,161313.9996
1918,0.8,0.8,1.2,1.38,0.4,234108.6556,183487.2819
1919,0.3,0.52,0.98,1.06,0.6,201466.2713,165401.5043
1920,0.8,0.66,0.32,1.38,0.8,211360.7116,197651.6977
1921,1.3,0.66,1.2,0.1,0.2,137118.7524,126321.1749
1922,2.3,0.66,1.2,0.42,0.2,199106.0044,135025.4633
1923,2.8,0.38,1.2,0.74,0.8,242835.6869,151786.8836
1924,2.8,0.1,1.2,1.38,0.6,333209.49,128197.3476
1925,0.3,0.8,0.32,1.06,0.2,188111.6911,154010.6944
1926,1.3,0.38,0.98,0.1,0.2,151255.3191,105945.3985
1927,2.3,0.24,0.76,1.38,0.2,308260.9525,130922.5916
1928,0.3,0.38,0.54,1.7,0.2,267708.8392,142255.3528
1929,2.8,0.38,0.1,0.1,0.8,148241.3537,128445.616
1930,0.3,0.38,0.98,0.42,0.6,149798.5989,134376.0083
1931,2.3,0.1,0.1,1.38,0.2,306258.3306,117824.1527
1932,2.8,0.66,0.76,0.74,0.2,235668.3814,141249.7589
1933,2.8,0.52,0.98,1.38,0.4,294940.4718,160372.975
1934,1.3,0.52,0.76,1.7,0.8,267930.2808,187766.4517
1935,1.3,0.38,0.32,1.7,0.2,290620.1146,141908.5018
1936,0.3,0.8,0.32,1.38,0.4,204074.9015,179235.4575
1937,2.3,0.38,1.2,1.7,0.4,322023.9053,156625.7519
1938,2.8,0.38,0.98,0.74,0.6,243777.4724,143013.7895
1939,0.3,0.38,0.54,1.7,0.2,267708.8392,142255.3528
1940,2.3,0.52,0.32,1.38,0.4,272605.2291,156346.9311
1941,0.8,0.66,1.2,1.7,0.4,266414.5063,178170.3674
1942,1.8,0.38,0.54,1.7,0.6,293694.7758,161366.221
1943,2.3,0.24,0.76,1.38,0.6,299108.3703,141630.9783
1944,2.3,0.52,0.76,0.42,0.4,191643.4589,136104.1425
1945,0.8,0.24,0.32,0.74,0.8,194980.6333,127981.3576
1946,0.8,0.8,0.76,0.74,0.8,154777.5788,205941.4107
1947,2.3,0.52,0.32,0.74,0.2,225511.7314,129798.7619
1948,2.8,0.52,0.1,1.06,0.4,251786.4802,148214.691
1949,2.3,0.24,1.2,0.1,0.8,175059.7372,115392.794
1950,0.3,0.1,0.32,1.7,0.2,282820.2753,123294.3056
1951,0.3,0.1,1.2,0.74,0.2,220203.6788,105519.0826
1952,1.8,0.66,1.2,1.38,0.2,277189.8914,157433.2375
1953,1.8,0.38,0.76,1.7,0.8,292982.2305,170341.0657
1954,2.8,0.1,0.98,1.06,0.2,307963.9066,116226.8511
1955,1.8,0.52,0.54,0.74,0.6,202336.6346,155220.0735
1956,1.3,0.24,0.76,0.74,0.8,217340.6281,130440.9088
1957,0.3,0.38,0.76,1.06,0.8,204141.0785,157711.7741
1958,0.3,0.66,0.54,1.7,0.2,250234.1328,159616.0557
1959,1.8,0.38,1.2,0.74,0.4,232745.4226,134614.202
1960,1.8,0.24,0.98,0.74,0.2,246097.2379,115743.2891
1961,2.3,0.8,1.2,0.42,0.8,163268.3595,198249.0633
1962,2.3,0.1,0.98,1.7,0.4,343688.7281,132062.4026
1963,1.8,0.66,0.98,0.1,0.2,145341.1737,125097.4887
1964,0.3,0.38,0.98,0.1,0.4,116499.4514,115966.3075
1965,0.8,0.24,0.1,1.7,0.2,282221.0727,131463.8677
1966,1.3,0.24,0.76,0.74,0.2,230407.9456,113671.7191
1967,2.3,0.38,0.98,0.42,0.2,213698.4377,116360.0143
1968,0.8,0.66,0.32,0.1,0.4,98358.89424,138284.8471
1969,0.8,0.38,0.1,0.1,0.2,119630.6311,100472.4907
1970,2.3,0.24,0.54,1.38,0.2,304248.4063,129647.886
1971,2.3,0.52,0.1,0.74,0.6,203692.4509,152463.7762
1972,2.3,0.66,0.76,0.1,0.2,152450.177,123930.3103
1973,2.8,0.24,0.54,1.38,0.8,302467.8487,145313.3088
1974,1.3,0.52,0.76,1.38,0.4,258446.0011,158351.5011
1975,2.3,0.1,1.2,1.06,0.4,299114.9033,118569.8275
1976,2.8,0.1,0.1,1.7,0.6,335789.8737,128808.7926
1977,2.3,0.1,0.32,1.06,0.8,280546.7443,116459.1269
1978,1.8,0.66,0.54,1.38,0.6,247425.6075,183326.1974
1979,1.8,0.1,0.76,0.1,0.2,181191.3507,85939.48506
1980,2.3,0.1,0.1,1.7,0.4,327096.1319,126801.5686
1981,1.3,0.52,0.54,1.06,0.6,220396.9647,162448.1413
1982,0.3,0.1,0.32,1.7,0.4,280762.1197,125781.7185
1983,0.3,0.66,0.76,0.42,0.4,132199.792,149198.9036
1984,1.8,0.8,0.1,1.06,0.8,193925.6645,206189.8187
1985,1.8,0.66,0.76,1.7,0.2,293068.2196,161639.5394
1986,2.3,0.1,0.98,0.1,0.4,194656.8842,89877.49496
1987,2.8,0.52,0.1,0.42,0.6,179786.1961,144546.4848
1988,0.3,0.8,0.98,1.38,0.6,207746.6995,201482.6532
1989,1.3,0.52,0.1,1.38,0.8,230943.787,177903.9259
1990,2.3,0.1,0.32,0.74,0.4,254550.8778,105153.4694
1991,2.8,0.24,0.32,1.06,0.4,279742.1611,126835.0613
1992,2.8,0.52,0.76,1.38,0.6,283226.3916,170697.546
1993,1.8,0.8,1.2,1.7,0.2,292222.3758,171930.5932
1994,2.8,0.38,0.54,1.7,0.6,314485.8399,161966.6571
1995,0.3,0.24,0.54,0.1,0.4,119307.192,99984.60548
1996,2.8,0.1,0.98,0.1,0.6,203664.4847,91872.75485
1997,0.3,0.66,1.2,0.1,0.8,89300.2124,177798.3882
1998,0.8,0.52,0.32,1.7,0.6,252855.7862,174200.2884
1999,1.8,0.1,0.54,1.7,0.6,323328.6766,130675.2486
2000,2.3,0.24,0.98,1.06,0.6,277019.0935,135455.5682
2001,1.3,0.38,0.54,1.06,0.8,227767.883,155432.5871
2002,0.8,0.52,0.1,0.74,0.2,184028.5508,127315.4657
2003,1.8,0.38,1.2,1.7,0.8,300171.4958,172547.3423
2004,0.3,0.1,0.54,1.38,0.8,258076.702,125077.824
2005,1.3,0.66,1.2,1.7,0.2,288525.2987,163535.6299
2006,2.3,0.38,0.98,1.38,0.6,289150.1298,157499.5031
2007,1.8,0.1,0.76,0.74,0.8,248239.5732,110662.7456
2008,1.8,0.8,0.54,0.42,0.6,148129.5582,177677.8415
2009,2.8,0.38,0.1,1.06,0.2,269733.4429,128407.0574
2010,1.8,0.1,0.32,1.7,0.4,320668.5427,127604.3735
2011,0.3,0.1,0.98,1.06,0.8,239881.2176,120088.9282
2012,0.3,0.1,1.2,1.06,0.8,243398.8432,121223.5789
2013,1.8,0.8,1.2,0.42,0.4,169175.7553,162217.8574
2014,2.8,0.38,0.76,0.42,0.2,220327.9448,115659.5309
2015,1.3,0.1,0.98,1.7,0.2,322551.8597,128604.2866
2016,2.8,0.38,0.1,1.38,0.6,282141.7727,152689.9921
2017,2.8,0.52,0.98,0.74,0.6,231361.1917,157637.1224
2018,2.3,0.66,0.98,1.38,0.6,266038.7298,185491.2933
2019,0.8,0.1,0.1,0.74,0.6,210074.0344,104203.2871
2020,1.8,0.1,0.54,1.06,0.8,273370.9712,117665.9405
2021,0.8,0.1,0.76,1.38,0.6,278974.4357,124213.1505
2022,2.3,0.38,0.76,1.7,0.8,304025.1192,170348.5193
2023,2.8,0.52,1.2,1.06,0.6,264425.9455,166092.3655
2024,0.8,0.38,0.54,0.1,0.6,116530.5812,123084.8429
2025,1.3,0.24,0.32,0.1,0.4,143297.8783,98581.44399
2026,2.3,0.24,0.98,1.7,0.6,325749.7777,149552.6855
2027,2.3,0.38,0.76,0.1,0.2,170614.8732,105667.6863
2028,1.3,0.38,0.98,0.42,0.8,172118.3181,142461.9109
2029,2.8,0.1,0.76,0.42,0.6,238666.5804,100712.6885
2030,1.8,0.38,1.2,0.74,0.4,232745.4226,134614.202
2031,1.3,0.66,0.98,1.06,0.4,226187.0415,164213.9991
2032,1.8,0.8,1.2,0.42,0.4,169175.7553,162217.8574
2033,2.3,0.24,0.76,0.42,0.4,215063.2581,111891.7776
2034,1.3,0.24,0.32,0.1,0.6,138488.2254,104712.3814
2035,2.8,0.8,0.76,1.06,0.6,235865.4798,191723.3119
2036,0.8,0.52,0.1,1.06,0.6,197945.054,159998.3674
2037,2.3,0.1,0.98,0.1,0.6,192760.9553,91519.013
